regulon	gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
SCENIC_CG11560_activating_regulon	CG11560	0.141224957459659	2.27431400967277e-53	0.0199444886094825	FBgn0036249	FALSE	TRUE
SCENIC_ttk_activating_regulon	ttk	0.138828375382752	1.28666139343502e-51	0.0192733178114144	FBgn0003870	FALSE	TRUE
SCENIC_Zif_activating_regulon	Zif	0.137152719307878	2.07254117760754e-50	0.0188108684135455	FBgn0037446	FALSE	TRUE
SCENIC_disco_activating_regulon	disco	0.132302547928467	5.31266456823977e-47	0.0175039641883642	FBgn0000459	FALSE	TRUE
SCENIC_CG12219_activating_regulon	CG12219	0.128144301861888	3.5285149700404e-44	0.0164209620996707	FBgn0043796	FALSE	TRUE
SCENIC_danr_activating_regulon	danr	0.126327672515874	5.64443405697448e-43	0.015958680843278	FBgn0039283	FALSE	TRUE
SCENIC_Dref_activating_regulon	Dref	0.121844293332118	4.44633932486722e-40	0.0148460318176031	FBgn0015664	FALSE	TRUE
SCENIC_CG6254_activating_regulon	CG6254	0.118844595008551	3.36002958648858e-38	0.0141240377627464	FBgn0037794	FALSE	TRUE
SCENIC_CG32772_activating_regulon	CG32772	0.118513851283108	5.37689198501251e-38	0.0140455329459545	FBgn0052772	FALSE	TRUE
SCENIC_CG33213_activating_regulon	CG33213	0.11850608838366	5.43646845614398e-38	0.0140436929839958	FBgn0053213	FALSE	TRUE
SCENIC_Fer3_activating_regulon	Fer3	0.115220859174499	5.394679165408e-36	0.0132758463889096	FBgn0037937	FALSE	TRUE
SCENIC_CG12236_activating_regulon	CG12236	0.113964258822956	3.02429063465929e-35	0.0129878522890656	FBgn0029822	FALSE	TRUE
SCENIC_D19A_activating_regulon	D19A	0.112616379146325	1.88111255340496e-34	0.0126824488520289	FBgn0022935	FALSE	TRUE
SCENIC_CG8319_activating_regulon	CG8319	0.105661581174211	1.65375062872533e-30	0.0111643697362344	FBgn0037722	FALSE	TRUE
SCENIC_CG7357_activating_regulon	CG7357	0.105322321864453	2.5373167778732e-30	0.0110927914829194		FALSE	TRUE
SCENIC_Crg-1_activating_regulon	Crg-1	0.105075329129073	3.46211022427479e-30	0.0110408247915831	FBgn0021738	FALSE	TRUE
SCENIC_NC2beta_activating_regulon	NC2beta	0.101276742442712	3.75716212361096e-28	0.0102569785598074	FBgn0028926	FALSE	TRUE
SCENIC_CG13775_activating_regulon	CG13775	0.0961690946246228	1.56032196765307e-25	0.00924849476091965	FBgn0031874	FALSE	TRUE
SCENIC_ro_activating_regulon	ro	0.0953064762667549	4.18815865571606e-25	0.00908332441838552	FBgn0003267	FALSE	TRUE
SCENIC_vnd_activating_regulon	vnd	0.0949595679856872	6.21415175113219e-25	0.00901731955202835	FBgn0261930	FALSE	TRUE
SCENIC_CG8301_activating_regulon	CG8301	0.0948706083169926	6.87422377459311e-25	0.00900043232243622	FBgn0037717	FALSE	TRUE
SCENIC_CG10274_activating_regulon	CG10274	0.086605335275406	5.39101847533472e-21	0.00750048409816548	FBgn0035690	FALSE	TRUE
SCENIC_peb_activating_regulon	peb	0.0846958052424533	3.81236830620102e-20	0.00717337942566758	FBgn0003053	FALSE	TRUE
SCENIC_Pbp95_activating_regulon	Pbp95	0.0839194940945074	8.34048750232694e-20	0.00704248148907806	FBgn0037540	FALSE	TRUE
SCENIC_CHES-1-like_activating_regulon	CHES-1-like	0.0833656381962079	1.45165491211485e-19	0.00694982963186103	FBgn0029504	FALSE	TRUE
SCENIC_CG4820_activating_regulon	CG4820	0.0827448863359453	2.68984663841897e-19	0.00684671621474851	FBgn0037876	FALSE	TRUE
SCENIC_H2.0_activating_regulon	H2.0	0.0819810773195685	5.70955690503243e-19	0.00672089703847707	FBgn0001170	FALSE	TRUE
SCENIC_nom_activating_regulon	nom	0.0778438982259933	2.98561617110494e-17	0.00605967249101881	FBgn0037617	FALSE	TRUE
SCENIC_CG1602_activating_regulon	CG1602	0.0774419692548921	4.33810415686098e-17	0.00599725860207565	FBgn0033186	FALSE	TRUE
SCENIC_sqz_activating_regulon	sqz	0.0767737944856156	8.03937596346952e-17	0.00589421551971954	FBgn0010768	FALSE	TRUE
SCENIC_zf30C_activating_regulon	zf30C	0.0760953991488547	1.49590343901402e-16	0.00579050977162352	FBgn0270924	FALSE	TRUE
SCENIC_CG31441_activating_regulon	CG31441	0.0740132504741967	9.72545937883491e-16	0.00547796124575618	FBgn0051441	FALSE	TRUE
SCENIC_Hmx_activating_regulon	Hmx	0.0734076791709442	1.66036695050116e-15	0.00538868736126427	FBgn0264005	FALSE	TRUE
SCENIC_Myb_activating_regulon	Myb	0.0721859511174742	4.82116269525371e-15	0.00521081153873438	FBgn0002914	FALSE	TRUE
SCENIC_retn_activating_regulon	retn	0.0721504509288036	4.97152825376282e-15	0.0052056875692297	FBgn0004795	FALSE	TRUE
SCENIC_az2_activating_regulon	az2	0.065693949160441	1.03651105982908e-12	0.0043156949562946	FBgn0025185	FALSE	TRUE
SCENIC_Hand_activating_regulon	Hand	0.0655428129589129	1.16767322828836e-12	0.00429586033056704	FBgn0032209	FALSE	TRUE
SCENIC_CG14711_activating_regulon	CG14711	0.0637941062385093	4.54605508402576e-12	0.00406968799077021	FBgn0037922	FALSE	TRUE
SCENIC_lms_activating_regulon	lms	0.0619540382380665	1.82836333439295e-11	0.00383830285400381	FBgn0034520	FALSE	TRUE
SCENIC_su(Hw)_activating_regulon	su(Hw)	0.059761280184477	9.11977087043375e-11	0.00357141060928756	FBgn0003567	FALSE	TRUE
SCENIC_ken_activating_regulon	ken	0.0595580826709024	1.05542973122435e-10	0.00354716521143404	FBgn0011236	FALSE	TRUE
SCENIC_cyc_activating_regulon	cyc	0.058359366049184	2.47441547555565e-10	0.00340581560566266	FBgn0023094	FALSE	TRUE
SCENIC_M1BP_activating_regulon	M1BP	0.0569421175236997	6.63186323014848e-10	0.00324240474808283	FBgn0037621	FALSE	TRUE
SCENIC_CG44002_activating_regulon	CG44002	0.0568256597601096	7.18404192714675e-10	0.00322915560717174	FBgn0264744	FALSE	TRUE
SCENIC_term_activating_regulon	term	0.0551603336436037	2.21609588833588e-09	0.00304266240767367	FBgn0003683	FALSE	TRUE
SCENIC_gsb-n_activating_regulon	gsb-n	0.0536856816797535	5.85013676978752e-09	0.00288215241741982	FBgn0001147	FALSE	TRUE
SCENIC_Doc1_activating_regulon	Doc1	0.0520146045629091	1.7049858956509e-08	0.00270551908783581	FBgn0028789	FALSE	TRUE
SCENIC_ci_activating_regulon	ci	0.050515521503158	4.33082646139768e-08	0.00255181791273602	FBgn0004859	FALSE	TRUE
SCENIC_CG15073_activating_regulon	CG15073	0.0504545146179244	4.49581864752053e-08	0.00254565804533035	FBgn0034379	FALSE	TRUE
SCENIC_so_activating_regulon	so	0.0487725340133176	1.2393115613239e-07	0.00237876007408023	FBgn0003460	FALSE	TRUE
SCENIC_kni_activating_regulon	kni	0.0476016727978587	2.46267931498673e-07	0.0022659192531544	FBgn0001320	FALSE	TRUE
SCENIC_E(spl)mbeta-HLH_activating_regulon	E(spl)mbeta-HLH	0.0461499920755832	5.645378987523e-07	0.00212982176857639	FBgn0002733	FALSE	TRUE
SCENIC_salm_activating_regulon	salm	0.0450305995136211	1.05284419644966e-06	0.00202775489255614	FBgn0261648	FALSE	TRUE
SCENIC_croc_activating_regulon	croc	0.0444481842948955	1.44789222926498e-06	0.00197564108711299	FBgn0014143	FALSE	TRUE
SCENIC_CG8478_activating_regulon	CG8478	0.043916474837411	1.93016679255031e-06	0.00192865676214495	FBgn0037746	FALSE	TRUE
SCENIC_Br140_activating_regulon	Br140	0.0432763882624948	2.71673827946858e-06	0.0018728457810462	FBgn0033155	FALSE	TRUE
SCENIC_Sox100B_activating_regulon	Sox100B	0.0416278570102225	6.41310014058968e-06	0.00173287847926353	FBgn0024288	FALSE	TRUE
SCENIC_lz_activating_regulon	lz	0.0414223166068902	7.12256997463434e-06	0.00171580831308145	FBgn0002576	FALSE	TRUE
SCENIC_gcm_activating_regulon	gcm	0.0407011564558358	1.02535379675312e-05	0.00165658413684242	FBgn0014179	FALSE	TRUE
SCENIC_CG1233_activating_regulon	CG1233	0.0376850311208846	4.41556165710418e-05	0.00142016157058204	FBgn0035137	FALSE	TRUE
SCENIC_CG14710_activating_regulon	CG14710	0.0345847048141995	0.000178009899046423	0.00119610180708531	FBgn0037920	FALSE	TRUE
SCENIC_wek_activating_regulon	wek	0.034237261039424	0.000206719706187697	0.00117219004348166	FBgn0001990	FALSE	TRUE
SCENIC_Atf-2_activating_regulon	Atf-2	0.0311004718545179	0.000750266082124542	0.000967239349573657	FBgn0265193	FALSE	TRUE
SCENIC_CG7386_activating_regulon	CG7386	0.0305348455384106	0.000935660729627104	0.000932376792054591	FBgn0035691	FALSE	TRUE
SCENIC_ranshi_activating_regulon	ranshi	0.030003782314178	0.00114752956890029	0.000900226953156583	FBgn0037620	FALSE	TRUE
SCENIC_gcm2_activating_regulon	gcm2	0.0295134988658331	0.00138166582150311	0.000871046615303529	FBgn0019809	FALSE	TRUE
SCENIC_CG12659_activating_regulon	CG12659	0.0279847527212125	0.00242365881285327	0.000783146384867412	FBgn0040929	FALSE	TRUE
SCENIC_Mabi_activating_regulon	Mabi	0.0272723692223279	0.00312180016063169	0.00074378212299898	FBgn0032493	FALSE	TRUE
SCENIC_brk_activating_regulon	brk	0.0263164359996783	0.00434652382297244	0.000692554803725164	FBgn0024250	FALSE	TRUE
SCENIC_hkb_activating_regulon	hkb	0.0259640920617144	0.0048981459676377	0.000674134076589181	FBgn0261434	FALSE	TRUE
SCENIC_CTCF_activating_regulon	CTCF	0.0234211631796425	0.0111485723222955	0.00054855088468744	FBgn0035769	FALSE	TRUE
SCENIC_ems_activating_regulon	ems	0.0213575371540021	0.0206495628994657	0.00045614439328458	FBgn0000576	FALSE	TRUE
SCENIC_Eip93F_activating_regulon	Eip93F	0.0190244464986142	0.0392586236814075	0.000361929564578635	FBgn0264490	FALSE	TRUE
SCENIC_disco-r_activating_regulon	disco-r	0.018753562369373	0.0421427319085717	0.000351696101541962	FBgn0285879	FALSE	TRUE
SCENIC_Sidpn_activating_regulon	Sidpn	0.016852245732136	0.067842251260198	0.000283998186216296	FBgn0032741	FALSE	TRUE
SCENIC_dsx_activating_regulon	dsx	0.0158146992112785	0.0865997184644701	0.000250104711143212	FBgn0000504	FALSE	TRUE
SCENIC_Nf-YC_activating_regulon	Nf-YC	0.0152338519094059	0.0988063877823179	0.000232070243997711	FBgn0029905	FALSE	TRUE
SCENIC_CG2116_activating_regulon	CG2116	0.0132226392550542	0.15193729558921	0.0001748381888693	FBgn0030003	FALSE	TRUE
SCENIC_bin_activating_regulon	bin	0.0131285772480206	0.154872690881676	0.000172359540557244	FBgn0045759	FALSE	TRUE
SCENIC_MTF-1_activating_regulon	MTF-1	0.0128210254448345	0.164771323005839	0.000164378693457094	FBgn0040305	FALSE	TRUE
SCENIC_CG12605_activating_regulon	CG12605	0.0122571623856367	0.184144794308545	0.000150238029747867	FBgn0035481	FALSE	TRUE
SCENIC_insv_activating_regulon	insv	0.0118633755372072	0.198642137094203	0.000140739679136807	FBgn0031434	FALSE	TRUE
SCENIC_CG17186_activating_regulon	CG17186	0.00943844490552537	0.30646456652502	8.90842422346378e-05	FBgn0038741	FALSE	TRUE
SCENIC_CG15435_activating_regulon	CG15435	0.00942451096107219	0.307179226414458	8.88214068553699e-05	FBgn0031608	FALSE	TRUE
SCENIC_tgo_activating_regulon	tgo	0.00878770058712729	0.341017507410668	7.72236816089973e-05	FBgn0264075	FALSE	TRUE
SCENIC_CG17328_activating_regulon	CG17328	0.00875257927344634	0.342950723839029	7.66076439379625e-05	FBgn0028895	FALSE	TRUE
SCENIC_CG9215_activating_regulon	CG9215	0.00844986834284501	0.359902492810116	7.14002750114143e-05	FBgn0030659	FALSE	TRUE
SCENIC_vis_activating_regulon	vis	0.00811682684645029	0.379149559451699	6.58828780552561e-05	FBgn0033748	FALSE	TRUE
SCENIC_Dbx_activating_regulon	Dbx	0.00739773139900139	0.422814717357796	5.47264298517711e-05	FBgn0261723	FALSE	TRUE
SCENIC_trem_activating_regulon	trem	0.00735496843821124	0.425500946721505	5.40955607270835e-05	FBgn0038767	FALSE	TRUE
SCENIC_fd3F_activating_regulon	fd3F	0.00660331418718007	0.474318602778125	4.36037582546136e-05	FBgn0264954	FALSE	TRUE
SCENIC_Mondo_activating_regulon	Mondo	0.00513180673554383	0.578190584545176	2.6335440370973e-05	FBgn0032940	FALSE	TRUE
SCENIC_Cf2_activating_regulon	Cf2	0.00504352004665491	0.584747237684934	2.54370944610099e-05	FBgn0000286	FALSE	TRUE
SCENIC_CG2120_activating_regulon	CG2120	0.00446849825774712	0.628272595303277	1.9967476679489e-05	FBgn0030005	FALSE	TRUE
SCENIC_Fer1_activating_regulon	Fer1	0.00421435777337329	0.647941781979109	1.77608114419918e-05	FBgn0037475	FALSE	TRUE
SCENIC_CG7372_activating_regulon	CG7372	0.0031001851695259	0.736944250586991	9.61114808534833e-06		FALSE	TRUE
SCENIC_CG6689_activating_regulon	CG6689	0.00299488352134633	0.74556460734322	8.96932730643178e-06	FBgn0037877	FALSE	TRUE
SCENIC_dl_activating_regulon	dl	0.00227783122411575	0.805062240740354	5.18851508555664e-06	FBgn0260632	FALSE	TRUE
SCENIC_lbe_activating_regulon	lbe	0.00196940859440874	0.831027766508421	3.87857021173103e-06	FBgn0011278	FALSE	TRUE
SCENIC_scrt_activating_regulon	scrt	0.00066284284652772	0.942746469535526	4.39360639192971e-07	FBgn0004880	FALSE	TRUE
SCENIC_bap_activating_regulon	bap	0.000636060722169823	0.945056058249094	4.04573242287196e-07	FBgn0004862	FALSE	TRUE
SCENIC_CG18599_activating_regulon	CG18599	3.06773751479025e-05	0.99734794663075	9.41101345965145e-10	FBgn0038592	FALSE	TRUE
SCENIC_ZIPIC_activating_regulon	ZIPIC	-0.000199923926223251	0.98271793334558	3.99695762765201e-08	FBgn0039740	FALSE	TRUE
SCENIC_CG7101_activating_regulon	CG7101	-0.000390728588281798	0.966231610053423	1.52668829700687e-07	FBgn0030963	FALSE	TRUE
SCENIC_CG12391_activating_regulon	CG12391	-0.00299167625254866	0.745827672243113	8.95012680006361e-06	FBgn0033581	FALSE	TRUE
SCENIC_CG8159_activating_regulon	CG8159	-0.0038683145582728	0.675121507776483	1.49638575217453e-05	FBgn0037619	FALSE	TRUE
SCENIC_CG10147_activating_regulon	CG10147	-0.00393607875830646	0.669764133129614	1.54927159915913e-05	FBgn0035702	FALSE	TRUE
SCENIC_HLH3B_activating_regulon	HLH3B	-0.00465090538996682	0.614315101567343	2.16309209464225e-05	FBgn0011276	FALSE	TRUE
SCENIC_mid_activating_regulon	mid	-0.00475802248141014	0.606182873171993	2.26387779336043e-05	FBgn0261963	FALSE	TRUE
SCENIC_tx_activating_regulon	tx	-0.0107472504667423	0.244226635499358	0.000115503392594893	FBgn0263118	FALSE	TRUE
SCENIC_Kr-h1_activating_regulon	Kr-h1	-0.0119893364508111	0.193916825708765	0.000143744188530749	FBgn0266450	FALSE	TRUE
SCENIC_CG9932_activating_regulon	CG9932	-0.0126280539518637	0.171220933987225	0.00015946774661118	FBgn0262160	FALSE	TRUE
SCENIC_MBD-R2_activating_regulon	MBD-R2	-0.0128273917568469	0.164561704503233	0.000164541979283623	FBgn0038016	FALSE	TRUE
SCENIC_CG3065_activating_regulon	CG3065	-0.0133227783624993	0.148859006765057	0.00017749642329628	FBgn0034946	FALSE	TRUE
SCENIC_phol_activating_regulon	phol	-0.0142424991104164	0.122772938189856	0.000202848780910212	FBgn0035997	FALSE	TRUE
SCENIC_gl_activating_regulon	gl	-0.0143693556159487	0.119473974598809	0.000206478380817597	FBgn0004618	FALSE	TRUE
SCENIC_Scr_activating_regulon	Scr	-0.0147761061688034	0.109362893090195	0.000218333313511751	FBgn0003339	FALSE	TRUE
SCENIC_TFAM_activating_regulon	TFAM	-0.0162922147342353	0.0775029629514859	0.000265436260946434	FBgn0038805	FALSE	TRUE
SCENIC_dsf_activating_regulon	dsf	-0.0193105340163916	0.0363963473875593	0.000372896723998219	FBgn0015381	FALSE	TRUE
SCENIC_Glut4EF_activating_regulon	Glut4EF	-0.0195595758766101	0.0340513825974938	0.000382577008472869	FBgn0267336	FALSE	TRUE
SCENIC_HGTX_activating_regulon	HGTX	-0.0199023957414375	0.0310354617194609	0.000396105356248788	FBgn0040318	FALSE	TRUE
SCENIC_CG2678_activating_regulon	CG2678	-0.020957308531666	0.0231498686314438	0.000439208780891442	FBgn0014931	FALSE	TRUE
SCENIC_Dfd_activating_regulon	Dfd	-0.0225198145010596	0.0146747352750553	0.000507142045162134	FBgn0000439	FALSE	TRUE
SCENIC_CG4730_activating_regulon	CG4730	-0.0233233677630332	0.0114908343593496	0.000543979483809697	FBgn0039355	FALSE	TRUE
SCENIC_Dll_activating_regulon	Dll	-0.0241118737992366	0.00897837114462595	0.000581382458110311	FBgn0000157	FALSE	TRUE
SCENIC_CG5245_activating_regulon	CG5245	-0.0247922092918538	0.00721782955309961	0.000614653641571084	FBgn0038047	FALSE	TRUE
SCENIC_klu_activating_regulon	klu	-0.0264237625822696	0.00419005367438993	0.000698215229004151	FBgn0013469	FALSE	TRUE
SCENIC_inv_activating_regulon	inv	-0.0275773477386716	0.00280308624550282	0.000760510108299616	FBgn0001269	FALSE	TRUE
SCENIC_eve_activating_regulon	eve	-0.0285170804915707	0.0019987037772828	0.000813223879762723	FBgn0000606	FALSE	TRUE
SCENIC_dpn_activating_regulon	dpn	-0.0286095070946915	0.00193229895638991	0.000818503896201205	FBgn0010109	FALSE	TRUE
SCENIC_foxo_activating_regulon	foxo	-0.0291773491366973	0.00156684741859425	0.000851317702644732	FBgn0038197	FALSE	TRUE
SCENIC_dbr_activating_regulon	dbr	-0.0299387242356417	0.00117633358518623	0.000896327208857802	FBgn0067779	FALSE	TRUE
SCENIC_dysf_activating_regulon	dysf	-0.0300062392801891	0.00114645464638944	0.000900374395739961	FBgn0039411	FALSE	TRUE
SCENIC_CG10979_activating_regulon	CG10979	-0.0303664350698258	0.000998564279248933	0.000922120378849944	FBgn0037379	FALSE	TRUE
SCENIC_ap_activating_regulon	ap	-0.0304997040493117	0.000948475315971282	0.000930231947095598	FBgn0267978	FALSE	TRUE
SCENIC_lbl_activating_regulon	lbl	-0.0311583896023808	0.000733345257276559	0.000970845242613749	FBgn0008651	FALSE	TRUE
SCENIC_p53_activating_regulon	p53	-0.0311988581626372	0.000721733348379535	0.000973368750652355	FBgn0039044	FALSE	TRUE
SCENIC_esg_activating_regulon	esg	-0.0326875063369337	0.000396196642489226	0.00106847307052708	FBgn0001981	FALSE	TRUE
SCENIC_dmrt11E_activating_regulon	dmrt11E	-0.0331410757278574	0.000328416850974306	0.00109833090039958	FBgn0030477	FALSE	TRUE
SCENIC_CG1529_activating_regulon	CG1529	-0.0332515675204498	0.00031363501505604	0.00110566674256703	FBgn0031144	FALSE	TRUE
SCENIC_byn_activating_regulon	byn	-0.0343983886891617	0.000192903332007041	0.00118324914441065	FBgn0011723	FALSE	TRUE
SCENIC_Oli_activating_regulon	Oli	-0.0344631864691192	0.00018759562722455	0.00118771122160528	FBgn0032651	FALSE	TRUE
SCENIC_CG12744_activating_regulon	CG12744	-0.0364098210168271	7.93764062621079e-05	0.00132567506647738	FBgn0033459	FALSE	TRUE
SCENIC_Ets98B_activating_regulon	Ets98B	-0.0366771459222965	7.02998882310654e-05	0.00134521303300543	FBgn0005659	FALSE	TRUE
SCENIC_E5_activating_regulon	E5	-0.0370921085250544	5.81301861263609e-05	0.00137582451483441	FBgn0008646	FALSE	TRUE
SCENIC_Hey_activating_regulon	Hey	-0.037571026924944	4.65671908941347e-05	0.00141158206419486	FBgn0027788	FALSE	TRUE
SCENIC_sob_activating_regulon	sob	-0.0376297110831263	4.53106397884755e-05	0.00141599515619956	FBgn0004892	FALSE	TRUE
SCENIC_Asciz_activating_regulon	Asciz	-0.0376569207124231	4.4738997154885e-05	0.00141804367754172	FBgn0035407	FALSE	TRUE
SCENIC_pita_activating_regulon	pita	-0.0380054019723846	3.79968346576734e-05	0.00144441057908254	FBgn0034878	FALSE	TRUE
SCENIC_eg_activating_regulon	eg	-0.0381026919100152	3.62941340013512e-05	0.00145181513078954	FBgn0000560	FALSE	TRUE
SCENIC_Adf1_activating_regulon	Adf1	-0.0386802616688325	2.7585388245141e-05	0.00149616264276935	FBgn0284249	FALSE	TRUE
SCENIC_CG11906_activating_regulon	CG11906	-0.0395503159953469	1.81172933329359e-05	0.00156422749533179	FBgn0034425	FALSE	TRUE
SCENIC_Neu2_activating_regulon	Neu2	-0.0401476494507707	1.35079242633279e-05	0.00161183375642197	FBgn0037085	FALSE	TRUE
SCENIC_sens_activating_regulon	sens	-0.040224646105981	1.30024634438863e-05	0.00161802215435141	FBgn0002573	FALSE	TRUE
SCENIC_stwl_activating_regulon	stwl	-0.0425440153316605	3.99411652265027e-06	0.00180999324054057	FBgn0003459	FALSE	TRUE
SCENIC_Hr78_activating_regulon	Hr78	-0.0433208005937386	2.65346161030533e-06	0.00187669176408246	FBgn0015239	FALSE	TRUE
SCENIC_CG14667_activating_regulon	CG14667	-0.0443996142405059	1.48661932317742e-06	0.00197132574470573	FBgn0037317	FALSE	TRUE
SCENIC_slp1_activating_regulon	slp1	-0.0444737175663325	1.4279242637605e-06	0.00197791155416991	FBgn0003430	FALSE	TRUE
SCENIC_CG6808_activating_regulon	CG6808	-0.0450052391315575	1.0676387002808e-06	0.00202547154928867	FBgn0037921	FALSE	TRUE
SCENIC_en_activating_regulon	en	-0.0456254781703144	7.57347758913731e-07	0.00208168425826983	FBgn0000577	FALSE	TRUE
SCENIC_Su(H)_activating_regulon	Su(H)	-0.0457013786177156	7.25963828934474e-07	0.00208861600755979	FBgn0004837	FALSE	TRUE
SCENIC_mld_activating_regulon	mld	-0.046898914188077	3.69087909124771e-07	0.00219950815202061	FBgn0263490	FALSE	TRUE
SCENIC_Mitf_activating_regulon	Mitf	-0.0479469054084544	2.01457758006495e-07	0.00229890573824728	FBgn0263112	FALSE	TRUE
SCENIC_Nf-YA_activating_regulon	Nf-YA	-0.049920487603909	6.22523393194889e-08	0.00249205508261203	FBgn0035993	FALSE	TRUE
SCENIC_NC2alpha_activating_regulon	NC2alpha	-0.0501670396196992	5.35889104812511e-08	0.00251673186420447	FBgn0034650	FALSE	TRUE
SCENIC_rgr_activating_regulon	rgr	-0.0508252396554721	3.57970588705239e-08	0.00258320498603617	FBgn0267792	FALSE	TRUE
SCENIC_achi_activating_regulon	achi	-0.051097969676164	3.02417082817903e-08	0.00261100250502617	FBgn0033749	FALSE	TRUE
SCENIC_Doc3_activating_regulon	Doc3	-0.0511241454120696	2.97548204599576e-08	0.00261367824411444	FBgn0035954	FALSE	TRUE
SCENIC_CG4936_activating_regulon	CG4936	-0.0512736299579607	2.71166675219066e-08	0.00262898512906588	FBgn0038768	FALSE	TRUE
SCENIC_CG13123_activating_regulon	CG13123	-0.0514415517706736	2.4423556980788e-08	0.00264623324857489	FBgn0032150	FALSE	TRUE
SCENIC_CG11902_activating_regulon	CG11902	-0.052600174711911	1.17632062619439e-08	0.00276677837972357	FBgn0028647	FALSE	TRUE
SCENIC_knrl_activating_regulon	knrl	-0.054980095476286	2.49862459983124e-09	0.00302281089858152	FBgn0001323	FALSE	TRUE
SCENIC_CG4328_activating_regulon	CG4328	-0.0579545456524276	3.28703554270573e-10	0.00335872936177931	FBgn0036274	FALSE	TRUE
SCENIC_CG6654_activating_regulon	CG6654	-0.0582005062885331	2.76674387090309e-10	0.00338729893224158	FBgn0038301	FALSE	TRUE
SCENIC_odd_activating_regulon	odd	-0.0592088058948508	1.35518631307518e-10	0.00350568269549412	FBgn0002985	FALSE	TRUE
SCENIC_CG11970_activating_regulon	CG11970	-0.0602408294182904	6.44800839370307e-11	0.00362895752900356	FBgn0027503	FALSE	TRUE
SCENIC_CG10348_activating_regulon	CG10348	-0.0609215988566375	3.92372277297934e-11	0.00371144120724905	FBgn0032707	FALSE	TRUE
SCENIC_CG4282_activating_regulon	CG4282	-0.0618549865494276	1.96839914965568e-11	0.00382603936102987	FBgn0034114	FALSE	TRUE
SCENIC_CG8388_activating_regulon	CG8388	-0.0621348777830657	1.59742076998725e-11	0.00386074303711651	FBgn0034062	FALSE	TRUE
SCENIC_CG18764_activating_regulon	CG18764	-0.062494803190838	1.21957744085268e-11	0.00390560042586158	FBgn0042205	FALSE	TRUE
SCENIC_Blimp-1_activating_regulon	Blimp-1	-0.0631393567518388	7.49327972705609e-12	0.00398657837103597	FBgn0035625	FALSE	TRUE
SCENIC_CG17612_activating_regulon	CG17612	-0.0634762677212882	5.79780229428853e-12	0.00402923656382465	FBgn0031597	FALSE	TRUE
SCENIC_CG11294_activating_regulon	CG11294	-0.0639302265710812	4.09487543421295e-12	0.00408707386942978	FBgn0030058	FALSE	TRUE
SCENIC_pad_activating_regulon	pad	-0.0650032167952042	1.78290278004655e-12	0.00422541819372431	FBgn0038418	FALSE	TRUE
SCENIC_salr_activating_regulon	salr	-0.0658141502825899	9.42617796153123e-13	0.00433150237741933	FBgn0000287	FALSE	TRUE
SCENIC_CG11398_activating_regulon	CG11398	-0.0661846885345668	7.02669020579681e-13	0.00438041299641762	FBgn0040366	FALSE	TRUE
SCENIC_caup_activating_regulon	caup	-0.0664582452036473	5.65082301477079e-13	0.00441669835554811	FBgn0015919	FALSE	TRUE
SCENIC_CG1792_activating_regulon	CG1792	-0.0669832410902107	3.7103993007148e-13	0.0044867545869493	FBgn0039860	FALSE	TRUE
SCENIC_D_activating_regulon	D	-0.0685483930175334	1.03862184946641e-13	0.00469888218528623	FBgn0000411	FALSE	TRUE
SCENIC_Lpt_activating_regulon	Lpt	-0.0689816993521933	7.26389763128631e-14	0.00475847484551639	FBgn0263667	FALSE	TRUE
SCENIC_eyg_activating_regulon	eyg	-0.0697310259851886	3.89378386530688e-14	0.00486241598494705	FBgn0000625	FALSE	TRUE
SCENIC_slp2_activating_regulon	slp2	-0.0703760934927138	2.26444492727234e-14	0.0049527945352952	FBgn0004567	FALSE	TRUE
SCENIC_repo_activating_regulon	repo	-0.0735460612989548	1.46989589171897e-15	0.00540902313258962	FBgn0011701	FALSE	TRUE
SCENIC_CG10431_activating_regulon	CG10431	-0.073649081422583	1.34223335101887e-15	0.00542418719439027	FBgn0032730	FALSE	TRUE
SCENIC_HmgD_activating_regulon	HmgD	-0.0740160606480283	9.70125205675827e-16	0.0054783772338526	FBgn0004362	FALSE	TRUE
SCENIC_CkIIalpha-i1_activating_regulon	CkIIalpha-i1	-0.0742038786359119	8.21104405598824e-16	0.00550621560461315	FBgn0015025	FALSE	TRUE
SCENIC_CG14441_activating_regulon	CG14441	-0.074449875124921	6.59569417417774e-16	0.00554278390611634	FBgn0029895	FALSE	TRUE
SCENIC_fd96Cb_activating_regulon	fd96Cb	-0.0751189370434749	3.62192246989548e-16	0.00564285470254154	FBgn0004898	FALSE	TRUE
SCENIC_CG17806_activating_regulon	CG17806	-0.0755974242898588	2.35159834913248e-16	0.00571497055926094	FBgn0038548	FALSE	TRUE
SCENIC_fd96Ca_activating_regulon	fd96Ca	-0.0760382863701899	1.57579588672078e-16	0.005781820994115	FBgn0004897	FALSE	TRUE
SCENIC_bowl_activating_regulon	bowl	-0.0771130310039017	5.88142158519794e-17	0.0059464195506087	FBgn0004893	FALSE	TRUE
SCENIC_CG1603_activating_regulon	CG1603	-0.0771941551330601	5.45675495731005e-17	0.00595893758670696	FBgn0033185	FALSE	TRUE
SCENIC_sna_activating_regulon	sna	-0.0773875755510457	4.56242875389882e-17	0.0059888368496688	FBgn0003448	FALSE	TRUE
