p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.39817225070285e-154	0.64115911522981	1	1	2.54654173315695e-151	0	SCENIC-Ets96B-activating-regulon
7.22836157027597e-154	-0.76309938943046	1	1	4.18522134918979e-151	0	SCENIC-grh-activating-regulon
8.28314564863244e-153	-0.548535194256277	1	1	4.79594133055818e-150	0	SCENIC-vri-activating-regulon
1.98289618933654e-152	-0.956964159612858	1	1	1.14809689362586e-149	0	SCENIC-Sox14-activating-regulon
2.52643660091051e-152	0.391143033120413	1	1	1.46280679192719e-149	0	SCENIC-chn-activating-regulon
6.84422427453635e-150	0.298092274376146	1	1	3.96280585495655e-147	0	SCENIC-Thd1-activating-regulon
1.91801528712174e-149	0.222119831428802	1	1	1.11053085124349e-146	0	SCENIC-E2f1-activating-regulon
5.90131691681643e-149	0.426875648521899	1	1	3.41686249483671e-146	0	SCENIC-luna-activating-regulon
7.29759220353819e-148	-0.527612017908108	1	1	4.22530588584861e-145	0	SCENIC-foxo-activating-regulon
2.09351939881807e-147	0.607438191483678	1	1	1.21214773191566e-144	0	SCENIC-Rfx-activating-regulon
7.45519580465502e-146	0.550287235915243	1	1	4.31655837089526e-143	0	SCENIC-sr-activating-regulon
2.47481638913579e-145	0.467966288684305	1	1	1.43291868930962e-142	0	SCENIC-pdm3-activating-regulon
1.60508437942824e-141	-0.487518734118064	1	1	9.29343855688951e-139	0	SCENIC-CG17385-activating-regulon
8.04346639200109e-140	-0.723837660924651	1	1	4.65716704096863e-137	0	SCENIC-srp-activating-regulon
7.59510437901843e-136	-0.567260360861682	1	1	4.39756543545167e-133	0	SCENIC-D19B-activating-regulon
9.5675070288393e-136	0.459337393302246	1	1	5.53958656969795e-133	0	SCENIC-fkh-activating-regulon
8.83495714943429e-135	0.58753008646605	1	1	5.11544018952246e-132	0	SCENIC-CG17803-activating-regulon
1.13608540161019e-134	-0.709962064159262	1	1	6.577934475323e-132	0	SCENIC-sug-activating-regulon
3.04085390385695e-134	-0.603453006824422	1	1	1.76065441033318e-131	0	SCENIC-SREBP-activating-regulon
3.15707123453255e-134	-0.768145575783221	1	1	1.82794424479435e-131	0	SCENIC-CG30431-activating-regulon
6.27505730844113e-134	0.597282726246375	1	1	3.63325818158742e-131	0	SCENIC-Rx-activating-regulon
4.38958208419273e-133	0.200414965007617	1	1	2.54156802674759e-130	0	SCENIC-CG32767-activating-regulon
8.9372980905317e-133	0.390611462366614	1	1	5.17469559441786e-130	0	SCENIC-Atf6-activating-regulon
6.92377986112984e-132	0.280023974986879	1	1	4.00886853959418e-129	0	SCENIC-hang-activating-regulon
5.62576759102406e-131	-0.689740889640961	1	1	3.25731943520293e-128	0	SCENIC-dsx-activating-regulon
1.9645533128581e-130	-0.165607643088679	1	1	1.13747636814484e-127	0	SCENIC-REPTOR-activating-regulon
2.46873986594652e-130	-0.516706443684564	1	1	1.42940038238303e-127	0	SCENIC-Stat92E-activating-regulon
3.71850479495748e-129	0.571229275801865	1	1	2.15301427628038e-126	0	SCENIC-run-activating-regulon
3.21567817893475e-127	0.510352896915348	1	1	1.86187766560322e-124	0	SCENIC-CG43689-activating-regulon
2.69884335656766e-124	-0.343086181722472	1	1	1.56263030345267e-121	0	SCENIC-Eip93F-activating-regulon
4.9060734864645e-124	-0.898180071052496	1	1	2.84061654866294e-121	0	SCENIC-Kah-activating-regulon
1.21972552306439e-123	-0.59176244463054	1	1	7.06221077854284e-121	0	SCENIC-usp-activating-regulon
1.57243946066558e-123	-0.496130659875303	1	1	9.10442447725372e-121	0	SCENIC-her-activating-regulon
1.11833943673757e-122	-0.731300717377589	1	1	6.47518533871051e-120	0	SCENIC-CG34376-activating-regulon
1.32989143660939e-121	-0.418666263386751	1	1	7.70007141796834e-119	0	SCENIC-Usf-activating-regulon
1.62527158864142e-121	-0.599299878567391	1	1	9.4103224982338e-119	0	SCENIC-disco-activating-regulon
4.02192049746415e-121	0.628612989929773	1	1	2.32869196803174e-118	0	SCENIC-Sox21a-activating-regulon
2.38896630808993e-118	0.565741227403178	1	1	1.38321149238407e-115	0	SCENIC-slou-activating-regulon
8.19788884805034e-118	-0.512367672579325	1	1	4.74657764302115e-115	0	SCENIC-Aef1-activating-regulon
1.48326738433958e-117	-0.593257494452431	1	1	8.58811815532618e-115	0	SCENIC-ssp-activating-regulon
3.16482560109414e-117	0.740131074759224	1	0.986	1.83243402303351e-114	0	SCENIC-CG4854-activating-regulon
6.45605006226505e-117	0.374865712051571	1	1	3.73805298605146e-114	0	SCENIC-onecut-activating-regulon
1.23358624830783e-116	-0.77612769014589	1	1	7.14246437770234e-114	0	SCENIC-kni-activating-regulon
2.37551120552114e-115	-0.230171933019922	1	1	1.37542098799674e-112	0	SCENIC-crp-activating-regulon
2.97655044620548e-114	0.394263831254165	1	1	1.72342270835297e-111	0	SCENIC-ham-activating-regulon
3.58799460941206e-114	-0.511525552010386	1	1	2.07744887884958e-111	0	SCENIC-HmgZ-activating-regulon
6.90132397693654e-114	-1.09239321599763	1	1	3.99586658264626e-111	0	SCENIC-toe-activating-regulon
1.36720354439867e-113	-0.363591077401472	1	1	7.91610852206828e-111	0	SCENIC-emc-activating-regulon
3.66637549285696e-113	-0.38886641987567	1	1	2.12283141036418e-110	0	SCENIC-Dp-activating-regulon
7.14520463750935e-113	0.455521667394271	1	1	4.13707348511791e-110	0	SCENIC-lov-activating-regulon
9.61390443702282e-112	0.273258649165864	1	1	5.56645066903621e-109	0	SCENIC-CG31224-activating-regulon
5.53618635268543e-111	0.323101783398128	1	1	3.20545189820487e-108	0	SCENIC-EcR-activating-regulon
2.44825592137787e-110	-0.470242643660974	1	1	1.41754017847778e-107	0	SCENIC-Pph13-activating-regulon
3.519212753809e-110	0.362708974499614	1	1	2.03762418445541e-107	0	SCENIC-pan-activating-regulon
1.09970884822253e-109	-0.502002986272875	1	1	6.36731423120848e-107	0	SCENIC-Xbp1-activating-regulon
4.81857950583619e-109	-0.598997437663436	1	1	2.78995753387916e-106	0	SCENIC-CG9727-activating-regulon
4.90420090031656e-109	-0.506159595749528	1	1	2.83953232128329e-106	0	SCENIC-CG7987-activating-regulon
6.99898233096967e-109	-0.615179015394465	1	1	4.05241076963144e-106	0	SCENIC-Rel-activating-regulon
8.42962383180153e-109	-0.482940365160362	1	1	4.88075219861308e-106	0	SCENIC-Jra-activating-regulon
1.2667227474124e-107	-0.384539821404165	1	1	7.33432470751777e-105	0	SCENIC-pzg-activating-regulon
1.39704004364598e-107	-0.535296324082732	1	1	8.08886185271024e-105	0	SCENIC-stc-activating-regulon
1.98727324144349e-107	-0.790280609513485	1	1	1.15063120679578e-104	0	SCENIC-CG18446-activating-regulon
2.95552438919058e-107	-0.481177913374348	1	1	1.71124862134134e-104	0	SCENIC-noc-activating-regulon
2.3097615316734e-106	0.471516001955384	1	1	1.3373519268389e-103	0	SCENIC-Fer2-activating-regulon
2.90871195501638e-104	-0.909072758435693	1	1	1.68414422195448e-101	0	SCENIC-CG11617-activating-regulon
5.10167370339929e-104	-0.411062668087894	1	1	2.95386907426819e-101	0	SCENIC-disco-r-activating-regulon
7.4857237901571e-104	-0.522670824795854	1	1	4.33423407450096e-101	0	SCENIC-Smox-activating-regulon
2.72582069086794e-102	0.283099746503217	1	1	1.57825018001254e-99	0	SCENIC-BtbVII-activating-regulon
9.02307767488271e-102	0.337345237650427	1	1	5.22436197375709e-99	0	SCENIC-Hr3-activating-regulon
1.85482823479952e-101	-0.405010452727805	1	1	1.07394554794892e-98	0	SCENIC-Mondo-activating-regulon
1.97258128435321e-101	0.205128517111167	1	1	1.14212456364051e-98	0	SCENIC-fs(1)h-activating-regulon
2.25286680391689e-101	-0.683735037592146	1	1	1.30440987946788e-98	0	SCENIC-Dlip1-activating-regulon
5.22650651194981e-101	-0.570598027158853	1	1	3.02614727041894e-98	0	SCENIC-CG3847-activating-regulon
2.0148797822522e-100	-0.579600472939754	1	1	1.16661539392402e-97	0	SCENIC-cbt-activating-regulon
3.8393419130896e-100	-0.420271850466816	1	1	2.22297896767888e-97	0	SCENIC-wdn-activating-regulon
9.6114117440912e-99	-0.620544609333777	1	1	5.5650073998288e-96	0	SCENIC-E(spl)m3-HLH-activating-regulon
3.05519582503186e-98	0.525326542138956	1	1	1.76895838269345e-95	0	SCENIC-dimm-activating-regulon
3.30709592544235e-98	-0.131541405633912	1	1	1.91480854083112e-95	0	SCENIC-Pdp1-activating-regulon
8.95401254239835e-98	-0.433293353547948	1	1	5.18437326204864e-95	0	SCENIC-maf-S-activating-regulon
3.18480471765396e-97	-0.260365461752772	1	1	1.84400193152164e-94	0	SCENIC-crc-activating-regulon
4.23330149836214e-97	-0.565214139811759	1	1	2.45108156755168e-94	0	SCENIC-Nf-YB-activating-regulon
4.61197941773753e-97	0.623022216866223	1	0.998	2.67033608287003e-94	0	SCENIC-Gsc-activating-regulon
9.37118273589524e-97	-0.422750550882005	1	1	5.42591480408334e-94	0	SCENIC-cwo-activating-regulon
1.53795475680859e-96	-0.547216507045367	1	1	8.90475804192172e-94	0	SCENIC-Atf3-activating-regulon
1.0913129028535e-95	-0.965500813996637	1	1	6.31870170752174e-93	0	SCENIC-Dll-activating-regulon
1.54213021654849e-95	0.376080675517956	1	1	8.92893395381573e-93	0	SCENIC-Kr-activating-regulon
1.71518621928705e-95	-0.465250171927065	1	1	9.93092820967201e-93	0	SCENIC-CG15514-activating-regulon
7.8955092843192e-94	-0.801725750889375	1	1	4.57149987562082e-91	0	SCENIC-ken-activating-regulon
2.7605289918035e-93	0.503193674844375	1	0.997	1.59834628625423e-90	0	SCENIC-Eip78C-activating-regulon
3.00229851325786e-93	0.290620431804446	1	1	1.7383308391763e-90	0	SCENIC-jing-activating-regulon
5.58487422437876e-93	-0.905089158385365	1	1	3.2336421759153e-90	0	SCENIC-Bap111-activating-regulon
2.06274202163393e-92	0.324397528717888	1	1	1.19432763052605e-89	0	SCENIC-BuGZ-activating-regulon
3.12795061981856e-92	-0.758151615761822	1	1	1.81108340887495e-89	0	SCENIC-Clk-activating-regulon
3.34868363080145e-92	0.449553147381716	1	1	1.93888782223404e-89	0	SCENIC-fuss-activating-regulon
1.45484742469638e-91	0.383885704067709	1	1	8.42356658899203e-89	0	SCENIC-NfI-activating-regulon
4.40915214863264e-91	0.435964658073643	1	1	2.5528990940583e-88	0	SCENIC-otp-activating-regulon
2.42949241453693e-88	-0.342665141980166	1	1	1.40667610801688e-85	0	SCENIC-Ssrp-activating-regulon
7.27805279966638e-88	0.338548890468603	1	1	4.21399257100684e-85	0	SCENIC-pho-activating-regulon
9.06141312913798e-88	-0.324528757307528	1	1	5.24655820177089e-85	0	SCENIC-CG10321-activating-regulon
2.22735967938427e-87	0.360049780849068	1	1	1.28964125436349e-84	0	SCENIC-toy-activating-regulon
2.73055311562638e-87	0.20629121315631	1	1	1.58099025394767e-84	0	SCENIC-Eip75B-activating-regulon
3.59206088868387e-87	-0.768760941287652	1	1	2.07980325454796e-84	0	SCENIC-Ets97D-activating-regulon
8.51250736251917e-87	-0.290295592993826	1	1	4.9287417628986e-84	0	SCENIC-exd-activating-regulon
2.59105544092433e-86	-0.389383044646824	1	1	1.50022110029519e-83	0	SCENIC-shn-activating-regulon
5.87214257234429e-86	-0.382152503991302	1	1	3.39997054938734e-83	0	SCENIC-Sry-delta-activating-regulon
1.57675755019695e-85	-0.454301658565659	1	1	9.12942621564034e-83	0	SCENIC-CG1647-activating-regulon
2.20879539220517e-85	0.377484903747098	1	1	1.27889253208679e-82	0	SCENIC-Sox21b-activating-regulon
2.30557667704654e-85	-0.765358168775197	1	1	1.33492889600995e-82	0	SCENIC-knrl-activating-regulon
1.38319467452193e-84	0.395736430535458	1	1	8.00869716548198e-82	0	SCENIC-CG18265-activating-regulon
1.84329948548694e-84	0.536440722797734	1	1	1.06727040209694e-81	0	SCENIC-RunxB-activating-regulon
2.3734966895449e-84	-1.32630668020044	1	1	1.3742545832465e-81	0	SCENIC-CG10348-activating-regulon
6.2994556137474e-84	0.47958092132478	0.996	0.978	3.64738480035975e-81	0	SCENIC-CG1024-activating-regulon
5.04774976581155e-83	-0.251224292536847	1	1	2.92264711440489e-80	0	SCENIC-CG4617-activating-regulon
5.51829496327066e-83	0.504567022382704	1	0.999	3.19509278373371e-80	0	SCENIC-Meics-activating-regulon
7.09555221320391e-83	-1.04939063700921	1	1	4.10832473144507e-80	0	SCENIC-bowl-activating-regulon
7.53114405640557e-83	-0.566377897157967	1	1	4.36053240865882e-80	0	SCENIC-CG12104-activating-regulon
4.99722162203834e-82	-0.677793615818199	1	1	2.8933913191602e-79	0	SCENIC-dl-activating-regulon
6.69188758945553e-82	-0.805631071873407	1	1	3.87460291429475e-79	0	SCENIC-klu-activating-regulon
1.41866422343607e-81	-0.539542917533716	1	1	8.21406585369485e-79	0	SCENIC-polybromo-activating-regulon
1.60357253137318e-81	-0.180479613193471	1	1	9.28468495665073e-79	0	SCENIC-Blimp-1-activating-regulon
4.88265885585462e-81	0.364716717324899	1	1	2.82705947753983e-78	0	SCENIC-CG6765-activating-regulon
2.21802779487986e-80	0.30668775332285	1	1	1.28423809323544e-77	0	SCENIC-Camta-activating-regulon
3.41139328195176e-80	-0.92848050087275	1	1	1.97519671025007e-77	0	SCENIC-CG14050-activating-regulon
