p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.7320476773467e-116	-0.693136047147174	1	1	1.00285560518374e-113	0	SCENIC-so-activating-regulon
7.93598500167658e-115	-0.590269594961843	1	1	4.59493531597074e-112	0	SCENIC-Su(H)-activating-regulon
1.94729989597275e-114	0.436990072998577	1	1	1.12748663976822e-111	0	SCENIC-CG9609-activating-regulon
3.70697154110502e-114	-0.725077555447747	0.992	0.997	2.14633652229981e-111	0	SCENIC-CG3407-activating-regulon
4.52797251185123e-113	0.388802753380284	1	1	2.62169608436186e-110	0	SCENIC-Hr38-activating-regulon
4.69313742370052e-113	-0.98987835595598	1	1	2.7173265683226e-110	0	SCENIC-Poxm-activating-regulon
1.10391180260211e-111	0.541811128683578	0.998	0.975	6.39164933706621e-109	0	SCENIC-cad-activating-regulon
1.34741482523172e-111	0.270705524332543	1	1	7.80153183809169e-109	0	SCENIC-mamo-activating-regulon
1.36874416177808e-111	-0.35773182342408	1	1	7.9250286966951e-109	0	SCENIC-Mitf-activating-regulon
4.4195416736781e-111	0.327399546001724	1	1	2.55891462905962e-108	0	SCENIC-Oaz-activating-regulon
1.22393441205922e-110	-0.721389054548361	1	1	7.08658024582286e-108	0	SCENIC-lz-activating-regulon
7.34330668242924e-110	0.245925829771118	1	1	4.25177456912653e-107	0	SCENIC-ey-activating-regulon
1.05531079208802e-109	0.200448064708105	1	1	6.11024948618961e-107	0	SCENIC-ab-activating-regulon
1.83765197224226e-109	-0.447948860578226	1	1	1.06400049192827e-106	0	SCENIC-Br140-activating-regulon
1.17846703687419e-108	-0.978882872391436	1	1	6.82332414350155e-106	0	SCENIC-CG32121-activating-regulon
1.76310395285124e-108	-0.883395615481032	0.948	0.979	1.02083718870087e-105	0	SCENIC-ro-activating-regulon
2.00561473606902e-107	0.287969039942285	1	1	1.16125093218396e-104	0	SCENIC-CG32006-activating-regulon
1.99366446745473e-105	0.213204476995512	1	1	1.15433172665629e-102	0	SCENIC-salr-activating-regulon
3.19555469791854e-105	-1.27189076435971	1	1	1.85022617009484e-102	0	SCENIC-CG14655-activating-regulon
1.26470494497985e-104	0.549146496831815	1	0.96	7.32264163143335e-102	0	SCENIC-ase-activating-regulon
1.91188349867411e-104	0.29036384705738	1	1	1.10698054573231e-101	0	SCENIC-ftz-f1-activating-regulon
6.16531565249038e-104	0.446400250107055	1	1	3.56971776279193e-101	0	SCENIC-unc-4-activating-regulon
1.24331099350852e-102	-0.242319774791886	1	1	7.19877065241431e-100	0	SCENIC-CG4360-activating-regulon
2.60369869409175e-101	-0.322916358621883	1	1	1.50754154387912e-98	0	SCENIC-Med-activating-regulon
3.78933318479712e-100	-0.923537157947411	1	1	2.19402391399753e-97	0	SCENIC-lab-activating-regulon
2.00125680055173e-99	0.206581007786348	1	1	1.15872768751945e-96	0	SCENIC-Vsx1-activating-regulon
1.45625706551609e-98	0.338297347311641	1	0.999	8.43172840933817e-96	0	SCENIC-bi-activating-regulon
2.81837674328815e-97	-0.305667014070901	1	1	1.63184013436384e-94	0	SCENIC-Eip74EF-activating-regulon
3.61332025832968e-97	-1.06023745497683	0.904	0.954	2.09211242957288e-94	0	SCENIC-Mabi-activating-regulon
7.30880517839774e-96	-0.327077956162763	1	1	4.23179819829229e-93	0	SCENIC-CrebB-activating-regulon
2.63846287613435e-95	-0.468409406054283	1	1	1.52767000528179e-92	0	SCENIC-CG7357-activating-regulon
9.75214622556911e-95	0.421035086471103	1	0.979	5.64649266460452e-92	0	SCENIC-gsb-activating-regulon
8.37965636088719e-94	-0.685128279682391	1	1	4.85182103295368e-91	0	SCENIC-CTCF-activating-regulon
4.21767817991151e-93	0.426489281417972	1	0.999	2.44203566616876e-90	0	SCENIC-CG2889-activating-regulon
5.49994536413431e-93	-0.330399922360013	1	1	3.18446836583377e-90	0	SCENIC-CG8301-activating-regulon
1.00991104157595e-92	0.144109783314423	1	1	5.84738493072476e-90	0	SCENIC-cic-activating-regulon
2.18267007438312e-92	0.452145247181012	1	0.999	1.26376597306783e-89	0	SCENIC-CG15436-activating-regulon
4.19115819850699e-92	-0.833429113030519	0.999	1	2.42668059693555e-89	0	SCENIC-wek-activating-regulon
1.52233861982709e-91	-0.251386505738489	1	1	8.81434060879887e-89	0	SCENIC-Kr-h1-activating-regulon
1.74908318021549e-91	-0.475892362052139	1	1	1.01271916134477e-88	0	SCENIC-CG9876-activating-regulon
