Regulon	0
A1CF(+)	0.022188593397404432
ABCF2(+)	0.013606546285369576
ABL1(+)	0.03724200832188883
ACAA1(+)	0.03803415224387741
ACO1(+)	0.044102557955470634
ADARB1(+)	0.07012372751757037
ADNP(+)	0.03961441291050998
ADNP2(+)	0.043822698371759235
AEBP2(+)	0.10814730602907975
AFF4(+)	0.07146004782610195
AGAP2(+)	0.03031037450828762
AGGF1(+)	0.016653560821498256
AGMAT(+)	0.03388018638752977
AHCTF1(+)	0.04594261140119079
AHDC1(+)	0.03028956167053974
AHR(+)	0.014992836385740494
AHRR(+)	0.041105311511301236
AIRE(+)	0.016929195201205505
AKR1A1(+)	0.05497357909243891
ALX1(+)	0.03556093756976105
ALX3(+)	0.016921390921662723
ALX4(+)	0.03830022727101134
ANXA1(+)	0.06563465321540171
ANXA11(+)	0.04314032639331262
APEX1(+)	0.041521219108422894
APEX2(+)	0.013391534393809763
AR(+)	0.05904574399963538
ARFGAP1(+)	0.04367022923321584
ARG1(+)	0.051005330664359756
ARG2(+)	0.060280458045555305
ARGFX(+)	0.09060986349525496
ARID3A(+)	0.030969023963985595
ARID3B(+)	0.04402156719679669
ARID5A(+)	0.04796540385496703
ARID5B(+)	0.08143621848455534
ARNT(+)	0.05559818876973633
ARNT2(+)	0.11410697416531286
ARNTL(+)	0.045009961011622655
ARNTL2(+)	0.06896117782043257
ARX(+)	0.027564473488867373
ASAP3(+)	0.07628569250278053
ASCC1(+)	0.028816346951720688
ASCL1(+)	0.1706886119026734
ASCL2(+)	0.03250758031509686
ASH2L(+)	0.012164156408011955
ASPSCR1(+)	0.02587782932719426
ATF1(+)	0.03118113730745931
ATF2(+)	0.06993608094137588
ATF3(+)	0.061197660579125956
ATF4(+)	0.06801822607244995
ATF5(+)	0.03354975367921825
ATF6(+)	0.09224192733033909
ATF6B(+)	0.018793145022102616
ATF7(+)	0.01628597002933469
ATOH7(+)	0.02649231087148862
ATOH8(+)	0.08737567158599643
AVEN(+)	0.047164163254838465
BACH1(+)	0.07473642351476371
BACH2(+)	0.17022204951073752
BAD(+)	0.043660801052536044
BANP(+)	0.07154945982284575
BARHL1(+)	0.03542031903816876
BARHL2(+)	0.01891600845929823
BARX2(+)	0.05779015697099545
BATF(+)	0.047635003361389
BATF3(+)	0.024572450284746243
BAX(+)	0.10882738802209832
BBX(+)	0.07670173308303611
BCL11A(+)	0.06747820004716842
BCL11B(+)	0.04955424435743126
BCL3(+)	0.03631399344394248
BCL6(+)	0.11967310971646473
BCL6B(+)	0.053516006112220675
BCLAF1(+)	0.051771414186245625
BDP1(+)	0.055886648873484684
BHLHE22(+)	0.020968714267624554
BHLHE40(+)	0.07206599242854028
BHLHE41(+)	0.08545835400497767
BNC1(+)	0.10218381226038614
BNC2(+)	0.07262287470174485
BOLL(+)	0.03875982808784091
BORCS8-MEF2B(+)	0.03114178565882606
BPTF(+)	0.08341113239380299
BRCA1(+)	0.01737840839817958
BRF1(+)	0.05172050062981788
BRF2(+)	0.022469761835416956
C19orf25(+)	0.02121943476120327
CANX(+)	0.11534163589421292
CARF(+)	0.0318801718484762
CAT(+)	0.07022665234967891
CBFA2T2(+)	0.05481860630889844
CBFB(+)	0.09947012948348974
CBX7(+)	0.023963568002387962
CCDC169-SOHLH2(+)	0.01994975222794514
CCDC25(+)	0.018750340007221505
CCNT2(+)	0.05913147563534464
CD59(+)	0.047393385968464444
CDC5L(+)	0.024769505988757247
CDK2AP1(+)	0.01734271577391012
CEBPA(+)	0.06535862747747599
CEBPB(+)	0.03611458013604967
CEBPD(+)	0.10227822571014883
CEBPE(+)	0.024184113380873052
CEBPG(+)	0.026713053109975966
CEBPZ(+)	0.03578449947734242
CELF4(+)	0.10203962964117175
CELF5(+)	0.0483600121633249
CENPB(+)	0.018818483163688345
CENPBD1(+)	0.01674773836307211
CERS2(+)	0.15023660619156612
CERS3(+)	0.01111859640771498
CERS4(+)	0.059273042627973185
CERS5(+)	0.020814582204871795
CERS6(+)	0.11560457464892371
CFL2(+)	0.06723041908247535
CHAMP1(+)	0.03768452552280102
CHD1(+)	0.06906405968432493
CHD2(+)	0.07382396202782562
CHURC1(+)	0.053286352438254816
CIC(+)	0.01483122941375768
CKMT1B(+)	0.04074285504397563
CLK1(+)	0.08983167455455446
CLOCK(+)	0.06430887480950387
CNOT3(+)	0.013229702600192676
CNOT4(+)	0.07517214167026395
CNOT6(+)	0.024483628777746277
CPEB1(+)	0.10086865834630004
CPSF4(+)	0.05157847874635838
CPTP(+)	0.026013593898398264
CREB1(+)	0.03367460074588674
CREB3(+)	0.042187505651473015
CREB3L1(+)	0.2032835490602175
CREB3L2(+)	0.060695963715778525
CREB3L4(+)	0.030401687270129894
CREB5(+)	0.21625678909145865
CREBL2(+)	0.03954414370415303
CREBZF(+)	0.047874252826077816
CREM(+)	0.05791771005760606
CRTC2(+)	0.024402649479721535
CSNK2B(+)	0.018538908195537118
CSTF2(+)	0.020484903400463383
CTBP1(+)	0.025903465478574826
CTCF(+)	0.023553755838266358
CTNNB1(+)	0.04844167303069525
CUX1(+)	0.09364855684481123
CUX2(+)	0.0982943380053988
CXXC1(+)	0.017374577516723378
CXXC5(+)	0.0669610476279316
CYB5R1(+)	0.14967764762540703
CYCS(+)	0.09353999155181868
DAB2(+)	0.053893839207095826
DACH1(+)	0.07800832440963443
DAZAP1(+)	0.036565111861563096
DBP(+)	0.03044967450757227
DBX2(+)	0.04803808318577341
DDIT3(+)	0.05608381517388184
DDX20(+)	0.020356674889078885
DDX4(+)	0.055452166110628004
